State Code,Year,Total Deaths,No. Injured,Total Damage ('000 US$),Total Disasters,Disaster Types
ME,2021,4.0,0.0,100000.0,,
MI,2021,0.0,0.0,1300000.0,6.0,{'Severe Storm': 6}
MN,2021,5.0,0.0,1900000.0,,
MO,2021,334.0,110.0,39600000.0,24.0,{'Severe Storm': 24}
MS,2021,363.0,147.0,42270000.0,205.0,"{'Hurricane': 167, 'Severe Ice Storm': 38}"
MT,2021,0.0,25.0,10000.0,18.0,"{'Fire': 12, 'Other': 6}"
NC,2021,255.0,27.0,35100000.0,32.0,"{'Hurricane': 12, 'Severe Storm': 20}"
ND,2021,1.0,0.0,1200000.0,10.0,{'Severe Storm': 10}
NE,2021,241.0,10.0,33100000.0,15.0,{'Severe Storm': 15}
NJ,2021,108.0,0.0,66950000.0,50.0,"{'Hurricane': 44, 'Snowstorm': 6}"
NM,2021,23.0,0.0,3450000.0,2.0,{'Fire': 2}
NV,2021,238.0,0.0,300000.0,4.0,{'Fire': 4}
NY,2021,100.0,0.0,65650000.0,67.0,{'Hurricane': 67}
OH,2021,94.0,101.0,6650000.0,,
OK,2021,235.0,10.0,33100000.0,158.0,"{'Fire': 2, 'Severe Ice Storm': 156}"
OR,2021,467.0,10.0,31000000.0,15.0,"{'Fire': 7, 'Severe Storm': 8}"
PA,2021,108.0,0.0,66400000.0,14.0,{'Hurricane': 14}
SC,2021,13.0,17.0,3800000.0,,
SD,2021,1.0,0.0,1200000.0,4.0,{'Fire': 4}
TN,2021,369.0,119.0,39800000.0,56.0,"{'Tornado': 35, 'Flood': 5, 'Severe Ice Storm': 14, 'Other': 2}"
TX,2021,263.0,318.0,39275000.0,514.0,"{'Fire': 4, 'Severe Ice Storm': 510}"
UT,2021,10.0,25.0,335000.0,12.0,"{'Fire': 7, 'Severe Storm': 5}"
VA,2021,113.0,9.0,67850000.0,36.0,"{'Flood': 2, 'Severe Ice Storm': 34}"
VT,2021,0.0,0.0,550000.0,18.0,"{'Flood': 3, 'Hurricane': 15}"
WA,2021,472.0,10.0,30975000.0,50.0,"{'Fire': 31, 'Severe Storm': 19}"
WI,2021,5.0,0.0,3200000.0,,
WV,2021,1.0,1.0,150000.0,14.0,"{'Flood': 8, 'Severe Ice Storm': 6}"
AL,2022,24.0,115.0,12053000.0,,
AR,2022,13.0,28.0,6177000.0,,
AZ,2022,136.0,0.0,22000000.0,10.0,"{'Flood': 2, 'Severe Storm': 2, 'Fire': 6}"
CA,2022,142.0,19.0,22401000.0,11.0,{'Fire': 11}
CO,2022,98.0,138.0,2700000.0,,
CT,2022,98.0,0.0,2700000.0,,
FL,2022,204.0,37.0,106727000.0,272.0,"{'Hurricane': 211, 'Tropical Storm': 56, 'Fire': 5}"
GA,2022,109.0,37.0,6770000.0,,
IA,2022,11.0,28.0,4920000.0,26.0,{'Severe Storm': 26}
ID,2022,98.0,0.0,2700000.0,6.0,{'Fire': 6}
IL,2022,10.0,12.0,3320000.0,2.0,{'Flood': 2}
IN,2022,9.0,28.0,3620000.0,,
KS,2022,103.0,6.0,5207000.0,80.0,"{'Snowstorm': 21, 'Fire': 3, 'Severe Storm': 56}"
KY,2022,151.0,28.0,9120000.0,35.0,"{'Flood': 21, 'Severe Storm': 14}"
LA,2022,9.0,115.0,6145000.0,,
MD,2022,111.0,0.0,4045000.0,,
MI,2022,2.0,12.0,2500000.0,,
MN,2022,8.0,40.0,7124000.0,68.0,"{'Severe Storm': 48, 'Flood': 20}"
MO,2022,149.0,12.0,9149000.0,13.0,"{'Flood': 5, 'Severe Storm': 8}"
MS,2022,14.0,115.0,11527000.0,2.0,{'Other': 2}
MT,2022,0.0,0.0,624000.0,8.0,{'Flood': 8}
NC,2022,260.0,50.0,107524000.0,102.0,{'Hurricane': 102}
ND,2022,0.0,0.0,0.0,41.0,{'Severe Storm': 41}
NE,2022,0.0,138.0,624000.0,51.0,"{'Severe Storm': 47, 'Fire': 4}"
NH,2022,106.0,0.0,3520000.0,,
NJ,2022,13.0,0.0,1345000.0,,
NM,2022,2.0,187.0,155000.0,20.0,{'Fire': 20}
NV,2022,136.0,0.0,22000000.0,2.0,{'Fire': 2}
NY,2022,125.0,63.0,3520000.0,15.0,{'Winter Storm': 15}
OH,2022,116.0,50.0,7720000.0,,
OK,2022,117.0,121.0,11885000.0,10.0,{'Severe Storm': 10}
OR,2022,234.0,0.0,24700000.0,4.0,{'Fire': 4}
PA,2022,15.0,0.0,3320000.0,,
SC,2022,3.0,0.0,3200000.0,94.0,{'Hurricane': 94}
SD,2022,98.0,0.0,2700000.0,30.0,{'Severe Storm': 30}
TN,2022,104.0,28.0,6025000.0,23.0,"{'Severe Storm': 8, 'Tornado': 15}"
TX,2022,213.0,132.0,36309000.0,13.0,{'Fire': 13}
VA,2022,108.0,0.0,5049000.0,32.0,{'Severe Storm': 32}
VT,2022,98.0,0.0,2700000.0,,
WA,2022,105.0,0.0,4525000.0,46.0,"{'Fire': 8, 'Flood': 38}"
WI,2022,105.0,12.0,6400000.0,,
WV,2022,103.0,0.0,3900000.0,4.0,"{'Severe Storm': 2, 'Flood': 2}"
WY,2022,0.0,0.0,0.0,,
AL,2023,81.0,121.0,14360000.0,15.0,{'Severe Storm': 15}
AR,2023,60.0,160.0,11780000.0,3.0,"{'Severe Storm': 2, 'Winter Storm': 1}"
AZ,2023,14.0,0.0,0.0,2.0,"{'Fire': 1, 'Severe Storm': 1}"
CA,2023,35.0,0.0,1250000.0,139.0,"{'Tropical Storm': 1, 'Hurricane': 1, 'Severe Storm': 3, 'Winter Storm': 1, 'Flood': 131, 'Earthquake': 2}"
CO,2023,5.0,135.0,0.0,1.0,{'Flood': 1}
CT,2023,0.0,0.0,0.0,,
DE,2023,31.0,0.0,5400000.0,,
FL,2023,14.0,0.0,0.0,3.0,"{'Hurricane': 1, 'Tropical Storm': 1, 'Flood': 1}"
GA,2023,36.0,121.0,2960000.0,11.0,"{'Hurricane': 1, 'Severe Storm': 10}"
IA,2023,31.0,0.0,5400000.0,1.0,{'Flood': 1}
IL,2023,31.0,0.0,5400000.0,1.0,{'Severe Storm': 1}
IN,2023,31.0,0.0,5400000.0,1.0,{'Severe Storm': 1}
KS,2023,50.0,135.0,5400000.0,2.0,"{'Severe Storm': 1, 'Fire': 1}"
KY,2023,45.0,0.0,11400000.0,2.0,"{'Flood': 1, 'Severe Storm': 1}"
LA,2023,43.0,160.0,6380000.0,5.0,"{'Other': 1, 'Fire': 4}"
MI,2023,5.0,135.0,0.0,,
MO,2023,36.0,5.0,8200000.0,1.0,{'Severe Storm': 1}
MS,2023,85.0,232.0,13980000.0,6.0,{'Severe Storm': 6}
NE,2023,5.0,135.0,0.0,1.0,{'Fire': 1}
NJ,2023,0.0,0.0,0.0,1.0,{'Severe Storm': 1}
NM,2023,14.0,0.0,0.0,2.0,{'Fire': 2}
NV,2023,3.0,0.0,250000.0,1.0,{'Flood': 1}
NY,2023,0.0,0.0,0.0,7.0,"{'Severe Storm': 1, 'Snowstorm': 6}"
OH,2023,36.0,135.0,5400000.0,,
OK,2023,74.0,160.0,11780000.0,7.0,"{'Severe Storm': 3, 'Tornado': 1, 'Fire': 3}"
PA,2023,31.0,0.0,5400000.0,,
TN,2023,80.0,97.0,13980000.0,17.0,"{'Severe Storm': 5, 'Winter Storm': 12}"
TX,2023,46.0,172.0,14780000.0,1.0,{'Winter Storm': 1}
WA,2023,2.0,1.0,0.0,17.0,"{'Fire': 7, 'Severe Storm': 10}"
WY,2023,5.0,135.0,0.0,1.0,{'Flood': 1}
AK,1953,,,,1.0,{'Other': 1}
FL,1953,,,,1.0,{'Flood': 1}
GA,1953,,,,1.0,{'Tornado': 1}
IA,1953,,,,1.0,{'Flood': 1}
LA,1953,,,,1.0,{'Flood': 1}
MI,1953,,,,2.0,{'Tornado': 2}
MS,1953,,,,1.0,{'Tornado': 1}
MT,1953,,,,1.0,{'Flood': 1}
NH,1953,,,,1.0,{'Fire': 1}
TX,1953,,,,2.0,"{'Tornado': 1, 'Flood': 1}"
AK,1954,,,,1.0,{'Other': 1}
CA,1954,,,,1.0,{'Flood': 1}
CT,1954,,,,1.0,{'Hurricane': 1}
GA,1954,,,,1.0,{'Tornado': 1}
IA,1954,,,,1.0,{'Flood': 1}
IN,1954,,,,1.0,{'Flood': 1}
MA,1954,,,,1.0,{'Hurricane': 1}
ME,1954,,,,1.0,{'Hurricane': 1}
NM,1954,,,,1.0,{'Flood': 1}
NV,1954,,,,1.0,{'Earthquake': 1}
NY,1954,,,,1.0,{'Hurricane': 1}
SD,1954,,,,1.0,{'Flood': 1}
TX,1954,,,,1.0,{'Flood': 1}
WV,1954,,,,1.0,{'Flood': 1}
AK,1955,,,,1.0,{'Other': 1}
CA,1955,,,,1.0,{'Flood': 1}
CO,1955,,,,1.0,{'Flood': 1}
CT,1955,,,,1.0,{'Hurricane': 1}
HI,1955,,,,1.0,{'Volcanic Eruption': 1}
KS,1955,,,,1.0,{'Tornado': 1}
MA,1955,,,,1.0,{'Hurricane': 1}
NJ,1955,,,,1.0,{'Hurricane': 1}
NM,1955,,,,1.0,{'Flood': 1}
NV,1955,,,,2.0,{'Flood': 2}
NY,1955,,,,1.0,{'Hurricane': 1}
OK,1955,,,,1.0,{'Flood': 1}
OR,1955,,,,1.0,{'Flood': 1}
PA,1955,,,,1.0,{'Flood': 1}
RI,1955,,,,1.0,{'Hurricane': 1}
SC,1955,,,,1.0,{'Hurricane': 1}
CA,1956,,,,1.0,{'Fire': 1}
CO,1956,,,,1.0,{'Flood': 1}
ID,1956,,,,1.0,{'Flood': 1}
LA,1956,,,,1.0,{'Hurricane': 1}
MI,1956,,,,1.0,{'Tornado': 1}
NC,1956,,,,1.0,{'Severe Storm': 1}
NV,1956,,,,1.0,{'Flood': 1}
NY,1956,,,,1.0,{'Flood': 1}
OH,1956,,,,1.0,{'Other': 1}
OK,1956,,,,1.0,{'Tornado': 1}
OR,1956,,,,1.0,{'Flood': 1}
PA,1956,,,,3.0,"{'Flood': 1, 'Severe Storm': 2}"
PR,1956,,,,1.0,{'Hurricane': 1}
WA,1956,,,,1.0,{'Flood': 1}
AR,1957,,,,1.0,{'Tornado': 1}
HI,1957,,,,1.0,{'Other': 1}
ID,1957,,,,1.0,{'Flood': 1}
IL,1957,,,,1.0,{'Flood': 1}
KS,1957,,,,1.0,{'Flood': 1}
KY,1957,,,,1.0,{'Flood': 1}
LA,1957,,,,1.0,{'Hurricane': 1}
MN,1957,,,,1.0,{'Flood': 1}
ND,1957,,,,1.0,{'Tornado': 1}
OK,1957,,,,1.0,{'Flood': 1}
OR,1957,,,,1.0,{'Flood': 1}
TX,1957,,,,1.0,{'Hurricane': 1}
VA,1957,,,,1.0,{'Flood': 1}
WA,1957,,,,1.0,{'Flood': 1}
WV,1957,,,,1.0,{'Flood': 1}
AR,1958,,,,1.0,{'Flood': 1}
CA,1958,,,,1.0,{'Flood': 1}
IA,1958,,,,1.0,{'Flood': 1}
KS,1958,,,,1.0,{'Flood': 1}
LA,1958,,,,1.0,{'Flood': 1}
NC,1958,,,,1.0,{'Hurricane': 1}
TX,1958,,,,1.0,{'Tornado': 1}
HI,1959,,,,1.0,{'Hurricane': 1}
IN,1959,,,,1.0,{'Flood': 1}
OH,1959,,,,1.0,{'Flood': 1}
OK,1959,,,,2.0,{'Flood': 2}
PA,1959,,,,1.0,{'Flood': 1}
TX,1959,,,,1.0,{'Flood': 1}
AR,1960,,,,1.0,{'Tornado': 1}
FL,1960,,,,2.0,"{'Other': 1, 'Hurricane': 1}"
ID,1960,,,,1.0,{'Fire': 1}
MO,1960,,,,1.0,{'Flood': 1}
NC,1960,,,,1.0,{'Hurricane': 1}
NE,1960,,,,1.0,{'Flood': 1}
OK,1960,,,,1.0,{'Severe Storm': 1}
SD,1960,,,,1.0,{'Flood': 1}
TX,1960,,,,1.0,{'Severe Storm': 1}
AL,1961,,,,1.0,{'Flood': 1}
AR,1961,,,,1.0,{'Flood': 1}
CA,1961,,,,1.0,{'Fire': 1}
GA,1961,,,,1.0,{'Flood': 1}
IA,1961,,,,1.0,{'Flood': 1}
ID,1961,,,,1.0,{'Flood': 1}
IL,1961,,,,1.0,{'Flood': 1}
IN,1961,,,,1.0,{'Flood': 1}
MO,1961,,,,1.0,{'Flood': 1}
MS,1961,,,,1.0,{'Flood': 1}
WV,1961,,,,1.0,{'Flood': 1}
CA,1962,,,,2.0,{'Flood': 2}
DE,1962,,,,1.0,{'Flood': 1}
FL,1962,,,,1.0,{'Flood': 1}
GU,1962,,,,1.0,{'Typhoon': 1}
IA,1962,,,,1.0,{'Flood': 1}
ID,1962,,,,1.0,{'Flood': 1}
KY,1962,,,,1.0,{'Flood': 1}
LA,1962,,,,1.0,{'Toxic Substances': 1}
MD,1962,,,,1.0,{'Flood': 1}
MS,1962,,,,1.0,{'Toxic Substances': 1}
NC,1962,,,,1.0,{'Flood': 1}
NE,1962,,,,2.0,{'Flood': 2}
NJ,1962,,,,1.0,{'Flood': 1}
NV,1962,,,,1.0,{'Flood': 1}
NY,1962,,,,1.0,{'Flood': 1}
OR,1962,,,,1.0,{'Severe Storm': 1}
SD,1962,,,,1.0,{'Flood': 1}
VA,1962,,,,1.0,{'Flood': 1}
WA,1962,,,,1.0,{'Severe Storm': 1}
WV,1962,,,,1.0,{'Flood': 1}
AR,1963,,,,1.0,{'Flood': 1}
CA,1963,,,,2.0,"{'Flood': 1, 'Dam/Levee Break': 1}"
FM,1963,,,,2.0,{'Typhoon': 2}
GA,1963,,,,1.0,{'Flood': 1}
GU,1963,,,,1.0,{'Typhoon': 1}
HI,1963,,,,1.0,{'Flood': 1}
ID,1963,,,,1.0,{'Flood': 1}
KY,1963,,,,1.0,{'Flood': 1}
NE,1963,,,,1.0,{'Flood': 1}
NV,1963,,,,1.0,{'Flood': 1}
NY,1963,,,,1.0,{'Flood': 1}
OR,1963,,,,1.0,{'Flood': 1}
TN,1963,,,,1.0,{'Flood': 1}
TX,1963,,,,1.0,{'Hurricane': 1}
VA,1963,,,,1.0,{'Flood': 1}
VT,1963,,,,1.0,{'Drought': 1}
WA,1963,,,,1.0,{'Flood': 1}
WV,1963,,,,1.0,{'Flood': 1}
WY,1963,,,,1.0,{'Flood': 1}
AR,1964,,,,1.0,{'Flood': 1}
FM,1964,,,,2.0,{'Typhoon': 2}
GA,1964,,,,2.0,"{'Hurricane': 1, 'Flood': 1}"
ID,1964,,,,27.0,{'Flood': 27}
IN,1964,,,,1.0,{'Flood': 1}
KY,1964,,,,1.0,{'Flood': 1}
MO,1964,,,,1.0,{'Flood': 1}
NC,1964,,,,1.0,{'Flood': 1}
NE,1964,,,,1.0,{'Flood': 1}
OH,1964,,,,1.0,{'Flood': 1}
PR,1964,,,,1.0,{'Drought': 1}
VI,1964,,,,1.0,{'Drought': 1}
VT,1964,,,,1.0,{'Flood': 1}
WA,1964,,,,21.0,{'Flood': 21}
WV,1964,,,,1.0,{'Flood': 1}
CA,1965,,,,4.0,{'Flood': 4}
CO,1965,,,,27.0,{'Tornado': 27}
DE,1965,,,,3.0,{'Drought': 3}
IA,1965,,,,68.0,{'Flood': 68}
KS,1965,,,,21.0,{'Flood': 21}
MN,1965,,,,65.0,{'Flood': 65}
MO,1965,,,,24.0,"{'Severe Storm': 6, 'Flood': 18}"
ND,1965,,,,10.0,{'Flood': 10}
NJ,1965,,,,21.0,{'Drought': 21}
NM,1965,,,,4.0,{'Flood': 4}
NV,1965,,,,4.0,{'Flood': 4}
NY,1965,,,,14.0,{'Drought': 14}
OH,1965,,,,15.0,{'Tornado': 15}
PA,1965,,,,13.0,{'Drought': 13}
SD,1965,,,,4.0,{'Flood': 4}
TX,1965,,,,7.0,{'Tornado': 7}
WI,1965,,,,20.0,{'Tornado': 20}
AS,1966,,,,5.0,{'Typhoon': 5}
AZ,1966,,,,5.0,{'Flood': 5}
CA,1966,,,,1.0,{'Flood': 1}
GA,1966,,,,23.0,{'Flood': 23}
MN,1966,,,,25.0,{'Flood': 25}
ND,1966,,,,24.0,{'Flood': 24}
NE,1966,,,,8.0,{'Flood': 8}
TX,1966,,,,27.0,{'Flood': 27}
AK,1967,,,,1.0,{'Flood': 1}
CA,1967,,,,8.0,{'Flood': 8}
FM,1967,,,,1.0,{'Typhoon': 1}
ID,1967,,,,10.0,{'Fire': 10}
IL,1967,,,,9.0,{'Tornado': 9}
KS,1967,,,,27.0,{'Tornado': 27}
KY,1967,,,,18.0,{'Flood': 18}
NE,1967,,,,56.0,{'Flood': 56}
NY,1967,,,,2.0,{'Flood': 2}
WV,1967,,,,36.0,{'Flood': 36}
FL,1968,,,,14.0,{'Hurricane': 14}
FM,1968,,,,1.0,{'Typhoon': 1}
HI,1968,,,,1.0,{'Flood': 1}
IA,1968,,,,16.0,"{'Tornado': 4, 'Flood': 12}"
IL,1968,,,,8.0,{'Tornado': 8}
IN,1968,,,,12.0,{'Flood': 12}
KY,1968,,,,5.0,{'Tornado': 5}
MN,1968,,,,6.0,{'Flood': 6}
NC,1968,,,,21.0,{'Severe Ice Storm': 21}
NJ,1968,,,,7.0,{'Flood': 7}
OH,1968,,,,33.0,"{'Tornado': 5, 'Flood': 28}"
OK,1968,,,,5.0,{'Flood': 5}
TX,1968,,,,5.0,{'Flood': 5}
AK,1969,,,,1.0,{'Severe Storm': 1}
AL,1969,,,,2.0,{'Hurricane': 2}
AR,1969,,,,36.0,{'Flood': 36}
CO,1969,,,,15.0,{'Flood': 15}
IA,1969,,,,87.0,{'Flood': 87}
IL,1969,,,,25.0,{'Flood': 25}
KS,1969,,,,20.0,{'Tornado': 20}
KY,1969,,,,11.0,{'Flood': 11}
MN,1969,,,,74.0,{'Flood': 74}
ND,1969,,,,46.0,{'Flood': 46}
NV,1969,,,,1.0,{'Flood': 1}
NY,1969,,,,1.0,{'Flood': 1}
OH,1969,,,,26.0,{'Tornado': 26}
PA,1969,,,,4.0,{'Flood': 4}
SD,1969,,,,26.0,{'Flood': 26}
TN,1969,,,,6.0,{'Flood': 6}
VT,1969,,,,2.0,{'Flood': 2}
WI,1969,,,,21.0,{'Flood': 21}
WV,1969,,,,4.0,"{'Hurricane': 3, 'Flood': 1}"
AK,1970,,,,1.0,{'Fire': 1}
AL,1970,,,,2.0,{'Severe Storm': 2}
AZ,1970,,,,6.0,{'Flood': 6}
CA,1970,,,,23.0,"{'Flood': 17, 'Fire': 6}"
CO,1970,,,,16.0,{'Flood': 16}
FL,1970,,,,3.0,{'Flood': 3}
ME,1970,,,,15.0,{'Flood': 15}
MN,1970,,,,11.0,{'Flood': 11}
ND,1970,,,,21.0,{'Flood': 21}
NY,1970,,,,4.0,{'Flood': 4}
OK,1970,,,,15.0,{'Severe Storm': 15}
PR,1970,,,,60.0,{'Flood': 60}
VI,1970,,,,2.0,{'Flood': 2}
WA,1970,,,,1.0,{'Fire': 1}
AK,1971,,,,2.0,{'Fire': 2}
CA,1971,,,,1.0,{'Earthquake': 1}
FL,1971,,,,6.0,{'Freezing': 6}
FM,1971,,,,2.0,{'Typhoon': 2}
KY,1971,,,,8.0,{'Tornado': 8}
LA,1971,,,,21.0,{'Hurricane': 21}
MD,1971,,,,9.0,{'Flood': 9}
MS,1971,,,,23.0,{'Tornado': 23}
NE,1971,,,,28.0,{'Flood': 28}
NJ,1971,,,,21.0,{'Flood': 21}
NY,1971,,,,13.0,{'Flood': 13}
OK,1971,,,,7.0,"{'Fire': 1, 'Flood': 6}"
OR,1971,,,,2.0,{'Flood': 2}
PA,1971,,,,7.0,{'Flood': 7}
TN,1971,,,,3.0,{'Tornado': 3}
TX,1971,,,,15.0,{'Flood': 15}
WA,1971,,,,7.0,{'Flood': 7}
AR,1972,,,,27.0,{'Flood': 27}
AZ,1972,,,,5.0,{'Flood': 5}
CA,1972,,,,4.0,{'Flood': 4}
FL,1972,,,,14.0,{'Coastal Storm': 14}
IA,1972,,,,21.0,{'Flood': 21}
ID,1972,,,,1.0,{'Flood': 1}
IL,1972,,,,3.0,{'Flood': 3}
KY,1972,,,,10.0,{'Flood': 10}
MA,1972,,,,12.0,"{'Flood': 4, 'Fishing Losses': 8}"
MD,1972,,,,21.0,{'Flood': 21}
ME,1972,,,,15.0,"{'Flood': 7, 'Fishing Losses': 8}"
MI,1972,,,,18.0,"{'Snowstorm': 9, 'Flood': 9}"
MN,1972,,,,18.0,{'Flood': 18}
MS,1972,,,,9.0,{'Flood': 9}
ND,1972,,,,7.0,{'Flood': 7}
NH,1972,,,,1.0,{'Coastal Storm': 1}
NM,1972,,,,6.0,{'Flood': 6}
OH,1972,,,,12.0,{'Flood': 12}
OK,1972,,,,12.0,{'Flood': 12}
OR,1972,,,,10.0,{'Flood': 10}
PA,1972,,,,68.0,{'Flood': 68}
TN,1972,,,,4.0,{'Flood': 4}
TX,1972,,,,13.0,{'Flood': 13}
WA,1972,,,,15.0,{'Flood': 15}
WI,1972,,,,4.0,{'Flood': 4}
AK,1973,,,,2.0,"{'Fire': 1, 'Flood': 1}"
AL,1973,,,,40.0,"{'Tornado': 28, 'Flood': 12}"
CO,1973,,,,33.0,"{'Dam/Levee Break': 1, 'Flood': 32}"
FL,1973,,,,13.0,{'Flood': 13}
GA,1973,,,,15.0,{'Tornado': 15}
HI,1973,,,,1.0,{'Earthquake': 1}
IA,1973,,,,26.0,{'Flood': 26}
IL,1973,,,,52.0,{'Flood': 52}
KS,1973,,,,117.0,"{'Flood': 64, 'Severe Storm': 53}"
KY,1973,,,,5.0,{'Flood': 5}
LA,1973,,,,37.0,{'Flood': 37}
MA,1973,,,,1.0,{'Fire': 1}
ME,1973,,,,3.0,{'Flood': 3}
MO,1973,,,,130.0,"{'Severe Storm': 94, 'Flood': 36}"
MT,1973,,,,3.0,{'Fire': 3}
NC,1973,,,,9.0,{'Flood': 9}
NE,1973,,,,15.0,{'Flood': 15}
NH,1973,,,,10.0,{'Flood': 10}
NJ,1973,,,,4.0,{'Flood': 4}
NM,1973,,,,11.0,{'Flood': 11}
OH,1973,,,,10.0,"{'Flood': 8, 'Mud/Landslide': 2}"
OK,1973,,,,51.0,"{'Severe Storm': 31, 'Flood': 20}"
OR,1973,,,,5.0,{'Fire': 5}
PA,1973,,,,10.0,{'Flood': 10}
TN,1973,,,,65.0,{'Flood': 65}
TX,1973,,,,22.0,"{'Severe Storm': 5, 'Flood': 17}"
VT,1973,,,,14.0,{'Flood': 14}
WI,1973,,,,34.0,{'Flood': 34}
AK,1974,,,,4.0,"{'Freezing': 2, 'Other': 1, 'Flood': 1}"
AL,1974,,,,20.0,{'Tornado': 20}
AR,1974,,,,9.0,{'Flood': 9}
AS,1974,,,,5.0,{'Drought': 5}
CA,1974,,,,8.0,{'Flood': 8}
GA,1974,,,,20.0,{'Tornado': 20}
HI,1974,,,,2.0,{'Flood': 2}
IA,1974,,,,39.0,{'Flood': 39}
ID,1974,,,,9.0,{'Flood': 9}
IL,1974,,,,50.0,"{'Tornado': 4, 'Flood': 46}"
IN,1974,,,,39.0,{'Tornado': 39}
KS,1974,,,,1.0,{'Flood': 1}
KY,1974,,,,34.0,{'Tornado': 34}
LA,1974,,,,17.0,"{'Flood': 6, 'Hurricane': 10, 'Severe Storm': 1}"
ME,1974,,,,12.0,{'Flood': 12}
MI,1974,,,,1.0,{'Tornado': 1}
MN,1974,,,,18.0,{'Flood': 18}
MO,1974,,,,22.0,{'Flood': 22}
MS,1974,,,,30.0,{'Flood': 30}
MT,1974,,,,7.0,{'Flood': 7}
NC,1974,,,,6.0,{'Tornado': 6}
ND,1974,,,,18.0,{'Flood': 18}
NH,1974,,,,4.0,{'Flood': 4}
NJ,1974,,,,1.0,{'Coastal Storm': 1}
NM,1974,,,,1.0,{'Fire': 1}
OH,1974,,,,18.0,"{'Tornado': 14, 'Flood': 4}"
OK,1974,,,,39.0,{'Flood': 39}
OR,1974,,,,19.0,{'Flood': 19}
PR,1974,,,,76.0,"{'Drought': 24, 'Flood': 52}"
SD,1974,,,,1.0,{'Fire': 1}
TN,1974,,,,45.0,{'Tornado': 45}
TX,1974,,,,10.0,{'Flood': 10}
VI,1974,,,,5.0,"{'Drought': 2, 'Flood': 3}"
WA,1974,,,,13.0,{'Flood': 13}
WI,1974,,,,4.0,{'Tornado': 4}
WV,1974,,,,9.0,{'Flood': 9}
AK,1975,,,,1.0,{'Fire': 1}
AL,1975,,,,51.0,"{'Tornado': 5, 'Flood': 31, 'Severe Storm': 15}"
AR,1975,,,,8.0,"{'Tornado': 1, 'Flood': 7}"
GA,1975,,,,2.0,{'Tornado': 2}
HI,1975,,,,1.0,{'Earthquake': 1}
IL,1975,,,,1.0,{'Tornado': 1}
KY,1975,,,,22.0,"{'Other': 1, 'Flood': 21}"
LA,1975,,,,19.0,"{'Flood': 7, 'Severe Storm': 12}"
MD,1975,,,,14.0,{'Flood': 14}
MI,1975,,,,33.0,{'Flood': 33}
MN,1975,,,,18.0,"{'Flood': 1, 'Severe Storm': 17}"
MO,1975,,,,4.0,{'Tornado': 4}
MS,1975,,,,9.0,"{'Tornado': 4, 'Flood': 5}"
MT,1975,,,,14.0,{'Flood': 14}
ND,1975,,,,28.0,{'Flood': 28}
NJ,1975,,,,13.0,{'Flood': 13}
NY,1975,,,,16.0,{'Flood': 16}
OH,1975,,,,4.0,{'Flood': 4}
OK,1975,,,,12.0,"{'Severe Storm': 10, 'Tornado': 2}"
PA,1975,,,,30.0,{'Flood': 30}
PR,1975,,,,78.0,{'Flood': 78}
SD,1975,,,,1.0,{'Fire': 1}
TN,1975,,,,46.0,{'Flood': 46}
TX,1975,,,,2.0,"{'Flood': 1, 'Tornado': 1}"
WA,1975,,,,12.0,{'Flood': 12}
WI,1975,,,,4.0,{'Severe Storm': 4}
WV,1975,,,,2.0,{'Flood': 2}
AR,1976,,,,36.0,"{'Tornado': 4, 'Drought': 32}"
CA,1976,,,,3.0,{'Flood': 3}
FM,1976,,,,2.0,{'Typhoon': 2}
GA,1976,,,,8.0,{'Flood': 8}
GU,1976,,,,1.0,{'Typhoon': 1}
IL,1976,,,,2.0,{'Severe Storm': 2}
KS,1976,,,,10.0,{'Flood': 10}
MD,1976,,,,2.0,{'Flood': 2}
MI,1976,,,,29.0,{'Severe Storm': 29}
MN,1976,,,,85.0,"{'Drought': 78, 'Fire': 7}"
MO,1976,,,,98.0,"{'Flood': 4, 'Drought': 94}"
MP,1976,,,,1.0,{'Typhoon': 1}
MS,1976,,,,4.0,{'Severe Storm': 4}
ND,1976,,,,28.0,"{'Flood': 10, 'Drought': 18}"
NJ,1976,,,,4.0,{'Flood': 4}
OK,1976,,,,4.0,"{'Tornado': 2, 'Flood': 2}"
PA,1976,,,,23.0,{'Flood': 23}
TX,1976,,,,1.0,{'Flood': 1}
VA,1976,,,,38.0,{'Drought': 38}
VT,1976,,,,12.0,{'Flood': 12}
WI,1976,,,,88.0,"{'Flood': 22, 'Drought': 66}"
AL,1977,,,,76.0,"{'Flood': 9, 'Drought': 67}"
AZ,1977,,,,11.0,"{'Drought': 8, 'Flood': 3}"
CA,1977,,,,48.0,"{'Drought': 47, 'Fire': 1}"
CO,1977,,,,42.0,{'Drought': 42}
FL,1977,,,,35.0,{'Freezing': 35}
IA,1977,,,,3.0,{'Drought': 3}
ID,1977,,,,10.0,"{'Drought': 9, 'Fire': 1}"
IN,1977,,,,40.0,{'Snowstorm': 40}
LA,1977,,,,42.0,"{'Snowstorm': 34, 'Flood': 8}"
MD,1977,,,,16.0,{'Snowstorm': 16}
ME,1977,,,,1.0,{'Fire': 1}
MI,1977,,,,56.0,"{'Snowstorm': 12, 'Drought': 44}"
MS,1977,,,,72.0,{'Snowstorm': 72}
MT,1977,,,,7.0,"{'Fire': 1, 'Drought': 6}"
